latitude,longitude,elevation
49.65577,5.51812,367
49.65578,5.51783,367
49.65586,5.51707,368
49.65594,5.51684,369
49.65615,5.51649,368
49.65623,5.51623,368
49.65638,5.51562,369
49.6565,5.51509,369
49.65652,5.5146,368
49.65652,5.51417,367
49.65653,5.51412,367
49.65667,5.51439,367
49.65673,5.51445,367
49.65683,5.51457,367
49.657,5.5149,368
49.65708,5.51519,368
49.65714,5.51542,368
49.65721,5.51548,368
49.65738,5.51557,369
49.65745,5.51556,370
49.65751,5.51554,370
49.65776,5.5155,370
49.65781,5.51546,370
49.6579,5.51544,370
49.65801,5.51554,370
49.65811,5.51553,371
49.65826,5.5155,372
49.65838,5.51551,373
49.65848,5.51557,373
49.65858,5.5156,373
49.65873,5.5157,373
49.65887,5.51567,373
49.65901,5.51564,373
49.65908,5.51569,374
49.65948,5.51626,375
49.65976,5.51668,376
49.65982,5.51675,376
49.65998,5.51681,376
49.66018,5.51688,376
49.66027,5.51697,376
49.66035,5.51698,376
49.66048,5.51697,376
49.66063,5.51692,376
49.66116,5.51668,377
49.66161,5.51641,378
49.66184,5.51619,378
49.66205,5.51603,378
49.66214,5.51609,378
49.6624,5.51614,377
49.6625,5.5161,378
49.66272,5.5157,378
49.66282,5.5156,378
49.66298,5.51549,378
49.66311,5.51546,377
49.6633,5.51553,377
49.66341,5.51552,377
49.66351,5.51548,378
49.66373,5.51548,377
49.66393,5.51547,375
49.66406,5.51546,374
49.66412,5.51538,374
49.66426,5.51533,373
49.66454,5.51518,372
49.66489,5.51501,370
49.6651,5.5149,370
49.66531,5.51475,370
49.66558,5.51447,371
49.66565,5.51441,370
49.66574,5.51427,369
49.66588,5.51401,369
49.66599,5.51382,369
49.66611,5.51354,367
49.66623,5.5133,366
49.66632,5.51313,366
49.66641,5.51304,366
49.6666,5.51299,363
49.6668,5.51298,364
49.66701,5.51302,363
49.66737,5.51318,358
49.66764,5.51329,357
49.66803,5.51342,355
49.66835,5.51356,353
49.66848,5.5136,352
49.66864,5.51357,352
49.66901,5.51341,353
49.6692,5.51333,354
49.66946,5.5132,354
49.66991,5.51304,359
49.67007,5.51301,360
49.67031,5.51298,360
49.67058,5.5129,360
49.67087,5.5128,360
49.67119,5.51267,360
49.67137,5.51264,360
49.67152,5.51268,358
49.6716,5.51268,357
49.67179,5.51278,357
49.67206,5.51292,357
49.67229,5.51299,356
49.67258,5.51298,355
49.67308,5.51294,355
49.67346,5.51293,355
49.67387,5.51295,353
49.67413,5.51291,353
49.67419,5.51271,354
49.6743,5.51251,354
49.67443,5.51237,354
49.67412,5.51206,356
49.67389,5.51187,358
49.67383,5.51181,358
49.67374,5.51165,359
49.67366,5.51142,359
49.67357,5.51113,362
49.67354,5.51078,364
49.67363,5.51038,367
49.6737,5.51007,367
49.67377,5.50984,368
49.67382,5.50964,368
49.67387,5.50936,371
49.67389,5.50906,371
49.67392,5.50862,372
49.67395,5.50814,373
49.67396,5.50792,373
49.67397,5.50765,374
49.67398,5.50732,375
49.674,5.50694,374
49.67403,5.50681,373
49.67407,5.50674,373
49.6741,5.50662,372
49.67414,5.50639,372
49.67417,5.50606,372
49.67419,5.50573,372
49.67419,5.50515,372
49.67419,5.50487,372
49.67425,5.50448,373
49.6743,5.50408,374
49.67438,5.50368,376
49.67446,5.50333,378
49.67458,5.50287,379
49.67469,5.50265,382
49.6748,5.50243,382
49.67522,5.5021,382
49.6757,5.50185,382
49.67621,5.50159,380
49.67654,5.50145,378
49.67685,5.50135,376
49.67717,5.50126,376
49.67732,5.50121,375
49.67744,5.50113,373
49.67756,5.501,374
49.67779,5.50065,375
49.67791,5.50044,374
49.67808,5.50015,371
49.67814,5.50011,370
49.67829,5.50004,369
49.67858,5.49985,369
49.67891,5.49951,367
49.67931,5.49908,365
49.67937,5.49898,365
49.67972,5.49873,363
49.68011,5.49847,361
49.68048,5.49817,361
49.68075,5.49805,360
49.68214,5.49789,349
49.6833,5.49777,345
49.6839,5.4977,345
49.68463,5.49763,348
49.68558,5.4975,351
49.68598,5.49747,352
49.68643,5.49742,353
49.68681,5.49738,351
49.68696,5.49737,351
49.68726,5.49734,350
49.68791,5.4972,346
49.68819,5.49708,343
49.68846,5.4969,340
49.69017,5.49537,332
49.69324,5.49263,331
49.6935,5.49236,330
49.69374,5.4921,331
49.69393,5.49179,330
49.69412,5.49145,330
49.69439,5.49094,329
49.69449,5.49079,329
49.69465,5.49066,329
49.6948,5.49056,329
49.69473,5.4904,329
49.69461,5.4903,329
49.69403,5.49001,328
49.69427,5.48918,327
49.69453,5.48873,327
49.69458,5.48856,326
49.6946,5.48837,326
49.69458,5.48776,326
49.69461,5.48767,326
49.69468,5.48756,326
49.69476,5.48753,326
49.6951,5.48756,326
49.69525,5.48751,326
49.69535,5.4874,326
49.69589,5.48602,330
49.69594,5.4859,330
49.69601,5.48583,330
49.69594,5.48549,330
49.69591,5.4852,331
49.69595,5.48476,332
49.69631,5.48326,337
49.69632,5.48301,337
49.69629,5.48281,338
49.69608,5.48222,339
49.69597,5.48179,339
49.69569,5.47969,342
49.69564,5.47921,343
49.69565,5.47851,344
49.69575,5.47751,345
49.69596,5.47552,347
49.69605,5.47422,347
49.69616,5.47344,347
49.69631,5.47286,346
49.69656,5.47203,344
49.69664,5.47155,344
49.6967,5.47113,343
49.69671,5.47059,343
49.69666,5.46969,344
49.69656,5.46861,345
49.69641,5.46746,345
49.69627,5.46678,345
49.69612,5.46633,345
49.69545,5.46491,346
49.69528,5.46441,347
49.69496,5.46306,348
49.69491,5.46264,349
49.69494,5.46212,350
49.69506,5.46126,352
49.69518,5.46062,351
49.69528,5.4602,351
49.69542,5.45965,350
49.69565,5.45867,350
49.69582,5.45823,351
49.69608,5.45772,352
49.69633,5.45722,352
49.6965,5.45677,352
49.69654,5.45649,352
49.69649,5.45541,350
49.69653,5.45509,350
49.69672,5.45439,350
49.6968,5.45412,350
49.69683,5.45385,349
49.69683,5.45338,348
49.69684,5.4532,348
49.69685,5.45312,348
49.6968,5.45307,348
49.69671,5.45285,347
49.69662,5.45257,345
49.69657,5.45237,346
49.69659,5.45219,347
49.69665,5.45202,347
49.69677,5.4518,346
49.69695,5.45151,346
49.69722,5.45115,346
49.69769,5.45065,346
49.69781,5.45049,347
49.69791,5.45033,347
49.69808,5.45021,348
49.69849,5.44981,349
49.69885,5.44954,350
49.69911,5.44944,350
49.69998,5.44943,351
49.7003,5.44941,350
49.70088,5.44905,349
49.70105,5.44901,348
49.70128,5.44906,347
49.7015,5.4492,346
49.70245,5.44995,339
49.70276,5.45014,337
49.70296,5.45019,336
49.7034,5.45018,335
49.70357,5.45021,335
49.70369,5.45024,334
49.70397,5.45038,334
49.70425,5.4506,333
49.70457,5.45089,333
49.70536,5.45149,332
49.70562,5.45171,332
49.70595,5.45205,331
49.7061,5.45214,331
49.70627,5.45218,330
49.70691,5.4522,327
49.70728,5.45232,326
49.7078,5.45258,322
49.7085,5.45293,319
49.70866,5.45295,319
49.70951,5.45264,319
49.70963,5.45265,319
49.70969,5.45271,319
49.70976,5.45279,319
49.71,5.45349,319
49.7101,5.45363,319
49.71039,5.45384,319
49.71067,5.45448,319
49.71082,5.4543,319
49.71107,5.45407,319
49.71222,5.45317,323
49.71264,5.45289,324
49.71265,5.45274,325
49.71266,5.4524,325
49.71264,5.45208,327
49.71258,5.45173,325
49.71232,5.45111,324
49.7132,5.44999,334
49.71361,5.44913,337
49.71411,5.44796,336
49.71393,5.4457,335
49.71414,5.4443,335
49.71429,5.44338,336
49.71431,5.44227,337
49.71456,5.4399,338
49.71472,5.43938,339
49.71529,5.43861,342
49.71746,5.43611,351
49.71735,5.43595,350
49.71538,5.4342,342
49.71513,5.43401,341
49.71494,5.43386,341
49.71409,5.43341,338
49.71219,5.43246,333
49.71159,5.43216,334
49.71114,5.43198,335
49.71057,5.4319,336
49.71027,5.43179,335
49.71,5.4316,336
49.70977,5.43137,337
49.70853,5.42978,333
49.7083,5.4295,333
49.7079,5.4292,332
49.70751,5.42896,333
49.7072,5.42877,333
49.70692,5.42867,332
49.70663,5.42866,331
49.70596,5.42878,327
49.70577,5.4288,327
49.7052,5.42878,324
49.70482,5.42874,323
49.7046,5.42866,323
49.70448,5.42858,322
49.70432,5.42838,322
49.70418,5.42814,322
49.70413,5.42826,322
49.70355,5.42779,322
49.70337,5.42771,321
49.70232,5.42771,319
49.70211,5.42765,319
49.70198,5.42748,319
49.70166,5.42511,315
49.70176,5.42462,315
49.70182,5.42432,315
49.70164,5.42424,315
49.7011,5.4238,314
49.70091,5.42368,314
49.70059,5.42355,314
49.69985,5.42329,313
49.69961,5.42318,313
49.69934,5.42301,314
49.69911,5.42286,314
49.69892,5.42269,316
49.69876,5.42248,316
49.69861,5.42225,317
49.69829,5.42175,323
49.69821,5.42169,323
49.69814,5.42172,322
49.69788,5.42191,322
49.69755,5.42216,325
49.69747,5.42216,325
49.69738,5.42208,325
49.69728,5.42186,327
49.69734,5.42182,327
49.69733,5.42175,328
49.69714,5.42157,328
49.697,5.42143,328
49.69686,5.42123,328
49.69661,5.42062,329
49.69616,5.41979,329
49.69606,5.41952,328
49.69598,5.41916,327
49.696,5.41658,321
49.69651,5.41653,320
49.6965,5.41581,319
49.6964,5.41453,317
49.6963,5.41429,316
49.69621,5.41401,316
49.69589,5.41371,317
49.69549,5.41397,318
49.69481,5.41418,319
49.69469,5.41395,319
49.69438,5.41345,319
49.69425,5.41317,319
49.69419,5.41297,319
49.69417,5.41285,319
49.69413,5.41247,319
49.69404,5.41137,319
49.69433,5.41128,319
49.69426,5.41068,318
49.69428,5.41058,318
49.69428,5.41047,318
49.69425,5.4104,318
49.69416,5.4103,317
49.69408,5.40952,316
49.69362,5.40909,315
49.69358,5.40901,315
49.69356,5.40887,315
49.69359,5.40853,315
49.69363,5.4082,314
49.69357,5.40797,314
49.69276,5.40828,316
49.69256,5.40688,316
49.69253,5.40643,316
49.69227,5.4048,316
49.69218,5.40437,316
49.69212,5.40394,317
49.6921,5.40351,320
49.69212,5.40317,321
49.69218,5.4028,325
49.69244,5.40167,332
