latitude,longitude,elevation
51.2403,3.98403,1
51.2399,3.98314,1
51.2397,3.98277,1
51.23931,3.98218,1
51.23893,3.98158,1
51.23876,3.98121,0
51.24,3.9799,0
51.24036,3.97931,0
51.24051,3.97952,0
51.24377,3.97384,0
51.24597,3.97145,1
51.24615,3.97116,1
51.24658,3.96978,2
51.24656,3.96941,2
51.24689,3.96787,1
51.24709,3.96732,1
51.24736,3.96656,1
51.24767,3.96556,1
51.24781,3.96512,1
51.24792,3.96449,1
51.24796,3.96422,1
51.24807,3.96337,1
51.24807,3.96316,1
51.24781,3.96136,1
51.24774,3.96059,1
51.24772,3.96038,1
51.24768,3.95946,1
51.24755,3.95887,1
51.24753,3.9586,1
51.24748,3.95819,1
51.24746,3.958,1
51.24804,3.95683,1
51.24802,3.95664,1
51.24796,3.95645,0
51.24754,3.95597,1
51.24737,3.95578,1
51.24723,3.95562,1
51.24719,3.95544,1
51.24716,3.9549,1
51.24709,3.95237,1
51.24702,3.94966,0
51.24695,3.94686,2
51.24693,3.946,3
51.24697,3.94523,3
51.24701,3.94495,2
51.24701,3.94463,2
51.24697,3.94431,2
51.24689,3.94408,2
51.24685,3.94389,1
51.24683,3.94344,1
51.2468,3.94264,0
51.24676,3.94251,0
51.24676,3.9419,0
51.24676,3.94095,1
51.24678,3.94077,1
51.24685,3.94066,1
51.24736,3.9403,1
51.24742,3.9402,1
51.24742,3.94011,1
51.24719,3.93863,0
51.24725,3.93821,0
51.24802,3.93563,1
51.24887,3.93275,1
51.24959,3.93031,1
51.2494,3.9302,2
51.24954,3.92973,2
51.2498,3.92921,2
51.24947,3.92885,2
51.24934,3.92854,2
51.24929,3.92836,2
51.24933,3.92819,2
51.24813,3.92615,1
51.2468,3.92387,0
51.24643,3.92322,0
51.2454,3.92144,1
51.24538,3.92138,1
51.24539,3.92136,1
51.24532,3.92118,2
51.2452,3.92129,2
51.24446,3.92175,2
51.24433,3.92173,2
51.24427,3.92165,2
51.2439,3.92003,2
51.24386,3.92011,2
51.24371,3.92014,2
51.24351,3.92009,2
51.24181,3.91974,1
51.24066,3.9195,1
51.2398,3.91933,1
51.23978,3.91905,1
51.23914,3.91904,1
51.23699,3.91846,1
51.2367,3.91853,1
51.23588,3.92004,1
51.23451,3.92247,1
51.23336,3.92461,1
51.23322,3.92482,1
51.2331,3.92495,1
51.2306,3.92714,1
51.23048,3.92715,1
51.22936,3.92676,1
51.22676,3.92738,3
51.22659,3.92749,3
51.22539,3.92934,1
51.22509,3.93052,2
51.22434,3.93086,2
51.22406,3.93121,2
51.22366,3.93169,2
51.22312,3.93234,2
51.22297,3.9326,2
51.22281,3.93248,2
51.22253,3.9326,2
51.22207,3.93293,2
51.22111,3.93312,2
51.22003,3.93315,2
51.21913,3.93297,2
51.21893,3.93298,2
51.21778,3.93351,2
51.21769,3.93345,2
51.21721,3.93156,1
51.21642,3.9321,2
51.21621,3.93226,2
51.21492,3.93316,1
51.21451,3.93343,0
51.21437,3.93358,0
51.21435,3.93371,0
51.21501,3.93658,1
51.21528,3.93774,1
51.21537,3.93815,1
51.21585,3.94018,0
51.21595,3.9406,1
51.21643,3.94262,1
51.21652,3.94284,1
51.21653,3.94411,1
51.21652,3.94579,1
51.2165,3.94644,1
51.21645,3.94641,1
51.21639,3.94641,1
51.21629,3.94652,1
51.21573,3.94658,2
51.21404,3.94677,2
51.21371,3.94558,1
51.21344,3.94455,2
51.21303,3.94291,2
51.21269,3.94157,2
51.21251,3.94087,2
51.21197,3.93882,1
51.21148,3.93781,3
51.21055,3.93429,1
51.20998,3.93468,1
51.20914,3.93509,1
51.20873,3.93309,1
51.20849,3.93192,1
51.20808,3.93005,1
51.20795,3.93012,1
51.20777,3.92928,0
51.20742,3.92672,1
51.20722,3.92497,0
51.20715,3.92487,0
51.20713,3.92466,1
51.2071,3.92464,1
51.20684,3.92469,1
51.20656,3.9247,1
51.20636,3.92463,1
51.20618,3.9245,1
51.20607,3.9245,1
51.20599,3.92448,1
51.20565,3.92424,1
51.20558,3.92425,1
51.20539,3.92431,1
51.20531,3.92439,1
51.20516,3.92463,1
51.2051,3.92486,0
51.20507,3.92524,0
51.20511,3.92585,0
51.20508,3.9259,0
51.20485,3.92601,0
51.20483,3.92598,0
51.20482,3.92591,0
51.20455,3.92442,1
51.20454,3.92441,1
51.20442,3.92444,1
51.2037,3.92444,1
51.20277,3.92442,1
51.20175,3.92444,3
51.20196,3.92552,3
51.20097,3.92593,3
51.19992,3.92638,3
51.19953,3.92654,4
51.19946,3.92663,4
51.19952,3.92686,4
51.19993,3.92825,4
51.20013,3.92889,4
51.20092,3.93122,4
51.20134,3.93251,4
51.20142,3.93274,4
51.20151,3.93302,4
51.20162,3.9333,4
51.20037,3.93401,4
51.20008,3.93402,5
51.19995,3.93389,5
51.19991,3.93387,5
51.19979,3.93386,5
51.19975,3.93389,5
51.19964,3.93388,5
51.19961,3.93391,5
51.19957,3.93401,5
51.19957,3.93416,5
51.19955,3.93429,5
51.19947,3.93443,5
51.19893,3.93467,5
51.19868,3.93477,5
51.19818,3.935,4
51.19745,3.93532,3
51.19736,3.93538,3
51.1971,3.93558,3
51.19699,3.93566,2
51.19696,3.93566,2
51.19692,3.93565,3
51.19685,3.93561,2
51.19683,3.93566,2
51.19672,3.93604,2
51.19627,3.93697,2
51.1961,3.93726,2
51.19606,3.93731,2
51.19601,3.93733,3
51.19599,3.93735,3
51.19593,3.9373,2
51.1959,3.9373,2
51.19584,3.93733,3
51.1958,3.93717,2
51.1958,3.93706,2
51.19588,3.93684,2
51.19607,3.93649,2
51.19653,3.93593,2
51.19659,3.93581,2
51.19664,3.93566,2
51.19678,3.93528,2
51.197,3.93496,3
51.19771,3.93455,3
51.19818,3.93425,4
51.1983,3.93404,4
51.19843,3.93373,4
51.19848,3.93328,4
51.1983,3.93213,4
51.19823,3.93165,5
51.19747,3.926,4
51.19733,3.92588,4
51.19717,3.92572,4
51.19708,3.92543,4
51.19698,3.92482,4
51.19683,3.92459,5
51.19664,3.92436,5
51.19552,3.92467,7
51.19541,3.92471,7
51.1951,3.92486,9
51.19503,3.9252,9
51.19484,3.92555,9
51.19467,3.92584,9
51.19414,3.92619,9
51.194,3.92613,9
51.19368,3.92617,9
51.19362,3.9262,9
51.19357,3.92652,9
51.19354,3.9272,9
51.1935,3.9278,12
51.19333,3.92791,12
51.19168,3.92786,15
51.19094,3.92767,13
51.19066,3.9277,12
51.19028,3.92782,12
51.1902,3.92782,12
51.19002,3.92782,10
51.18979,3.92779,10
51.1894,3.92771,9
51.18947,3.9272,9
51.18942,3.92588,11
51.18937,3.92555,12
51.1892,3.92501,9
51.18915,3.92468,10
51.18913,3.92442,10
51.18917,3.9238,11
51.18934,3.92293,9
51.18931,3.9228,9
51.18907,3.92239,8
51.18898,3.92219,7
51.18894,3.9221,7
51.18888,3.92184,7
51.18885,3.92171,7
51.18883,3.92127,7
51.18857,3.92059,7
51.18852,3.92028,5
51.18852,3.91971,6
51.18851,3.91963,6
51.18846,3.91934,6
51.18836,3.91913,6
51.18834,3.91904,6
51.18826,3.91862,6
51.18828,3.91836,7
51.18831,3.91803,8
51.18835,3.91628,11
51.18831,3.916,12
51.18848,3.91203,11
51.18845,3.91202,11
51.18837,3.91168,11
51.18839,3.91076,10
51.18741,3.91042,14
51.18695,3.91025,14
51.18586,3.90978,13
51.18554,3.91068,12
51.18507,3.91123,10
51.18457,3.91176,9
51.18455,3.91192,9
51.18454,3.9121,9
51.18443,3.91364,5
51.1843,3.91521,6
51.18413,3.91519,7
51.18379,3.91511,7
51.18317,3.91489,11
51.18299,3.91487,11
51.18292,3.91498,11
51.18286,3.91525,11
51.18254,3.91619,12
51.18241,3.91635,12
51.18196,3.91723,12
51.18174,3.91695,11
51.18158,3.91666,11
51.1814,3.91652,11
51.18057,3.91621,11
51.17897,3.91544,9
51.17824,3.91516,7
51.17736,3.91478,5
51.17601,3.9142,2
51.17601,3.91428,2
51.17605,3.91716,2
51.17607,3.91833,1
51.17608,3.9196,1
51.17531,3.91933,1
51.17354,3.91866,3
51.17352,3.91809,3
51.17348,3.91757,3
51.173,3.91723,4
51.17287,3.91716,4
51.17248,3.9169,4
51.17217,3.91683,4
51.17208,3.9168,4
51.17191,3.91758,4
51.17144,3.9175,4
51.17104,3.9174,4
51.17098,3.9174,4
51.1709,3.91744,4
51.17076,3.91746,4
51.17031,3.91744,4
51.17037,3.91819,4
51.16793,3.92087,7
51.16788,3.92105,6
51.16788,3.92119,6
51.16794,3.92171,5
51.16797,3.92195,4
51.16792,3.92223,4
51.16784,3.92246,3
51.16771,3.92266,3
51.16766,3.9227,3
51.16755,3.92281,3
51.16746,3.92286,3
51.1658,3.92379,2
51.16572,3.92386,2
51.16442,3.92518,1
51.1635,3.92562,0
51.16346,3.92545,0
51.16322,3.92402,0
51.16319,3.92389,0
51.16316,3.92389,0
51.16312,3.92388,0
51.16269,3.92396,0
51.16264,3.9239,0
51.16259,3.9231,0
51.16258,3.92303,0
51.16251,3.92298,0
51.1601,3.92311,1
51.15841,3.92346,0
51.15566,3.9238,1
51.15509,3.92384,1
51.15403,3.92394,2
51.15287,3.92406,4
51.1513,3.92429,5
51.15123,3.92437,5
51.15108,3.92422,5
51.15087,3.92338,6
51.15086,3.92318,6
51.15086,3.92276,6
51.15082,3.92232,7
51.15087,3.92154,7
51.15086,3.92124,7
51.15095,3.92038,7
51.15097,3.91891,8
51.15095,3.91866,8
51.15087,3.91843,8
51.15079,3.91829,8
51.15066,3.91818,8
51.15063,3.91815,7
51.15039,3.91804,7
51.15031,3.91795,7
51.15028,3.91788,7
51.15022,3.91758,7
51.15016,3.91739,6
51.15011,3.9173,4
51.15004,3.91726,4
51.14961,3.91704,4
51.14949,3.9169,4
51.14947,3.91661,4
51.14942,3.91637,3
51.14941,3.91637,3
51.14928,3.91616,3
51.1492,3.91613,3
51.14918,3.91613,3
51.14907,3.91612,3
51.14904,3.91612,3
51.14862,3.91625,3
51.14851,3.91627,5
51.14845,3.91628,5
51.14841,3.91623,5
51.14835,3.91617,5
51.14829,3.91606,5
51.14805,3.91537,4
51.14803,3.91513,4
51.14805,3.91472,3
51.14805,3.91467,3
51.14803,3.91452,3
51.14798,3.9144,3
51.14788,3.91421,3
51.14782,3.91412,4
51.14777,3.91407,4
51.14775,3.914,4
51.14776,3.9139,3
51.14778,3.91365,3
51.14778,3.9136,3
51.14778,3.91355,3
51.14778,3.91349,3
51.14778,3.91344,3
51.14777,3.91329,3
51.14775,3.91322,3
51.14774,3.91317,3
51.1477,3.91298,3
51.1477,3.91294,3
51.14767,3.91288,4
51.14753,3.91268,5
51.14745,3.91257,5
51.14741,3.9124,5
51.14741,3.91213,5
51.14737,3.91191,5
51.14736,3.91176,5
51.14741,3.91164,5
51.14754,3.91156,5
51.14779,3.91132,3
51.14792,3.91119,3
51.14798,3.91109,3
51.14802,3.91102,2
51.14806,3.91075,3
51.14812,3.90963,2
51.14812,3.90864,2
51.14795,3.90766,3
51.14775,3.90671,4
51.14776,3.90631,4
51.1478,3.90587,4
51.1479,3.90552,4
51.14798,3.90533,4
51.14799,3.90509,4
51.14797,3.90499,4
51.14797,3.90493,4
51.14791,3.90472,3
51.1479,3.90468,3
51.14786,3.90437,3
51.14786,3.90422,3
51.14791,3.90407,3
51.14818,3.90333,3
51.14824,3.90302,2
51.14826,3.90296,2
51.14837,3.9027,2
51.14832,3.90268,2
51.14837,3.90254,2
51.1484,3.90221,2
51.14816,3.9017,2
51.14803,3.90154,3
51.148,3.90153,3
51.14781,3.90142,4
51.14771,3.90131,4
51.14771,3.90119,4
51.14774,3.90092,4
51.14779,3.90074,4
51.14786,3.9006,5
51.14801,3.9004,4
51.14813,3.90007,4
51.14816,3.89976,4
51.14816,3.89936,2
51.14814,3.89895,5
51.14806,3.89876,4
51.14798,3.89856,4
51.14795,3.89849,5
51.14785,3.89839,6
51.14777,3.89832,6
51.14763,3.89826,9
51.14752,3.89817,9
51.14748,3.89808,10
51.14747,3.89804,11
51.14744,3.89784,11
51.1474,3.8974,11
51.14709,3.89538,12
51.14709,3.89509,12
51.14713,3.89458,9
51.14713,3.89399,8
51.14709,3.89387,5
51.14715,3.89379,5
51.14717,3.89365,4
51.14728,3.89368,4
51.14734,3.89375,5
51.14745,3.89379,5
51.14754,3.89378,5
51.1477,3.89367,6
51.1478,3.89364,6
51.14795,3.89367,6
51.14803,3.89365,5
51.14823,3.89342,6
51.14827,3.89332,6
51.14839,3.89322,6
51.14844,3.89315,6
51.14837,3.89305,5
51.14833,3.89283,5
51.14829,3.89268,5
51.14829,3.89256,5
51.14828,3.89252,5
51.14827,3.89237,5
51.14835,3.89204,5
51.14844,3.89176,5
51.14867,3.89158,7
51.14869,3.89155,7
51.14876,3.8914,7
51.14877,3.89135,7
51.14885,3.89088,7
51.14887,3.89042,8
51.14881,3.88962,8
51.14863,3.88892,8
51.14845,3.88841,6
51.14839,3.88833,6
51.14838,3.88828,6
51.14833,3.88804,5
51.14833,3.88787,5
51.14849,3.88716,5
51.14855,3.88647,4
51.14855,3.88642,4
51.1485,3.88595,5
51.14844,3.88561,5
51.14839,3.88544,5
51.14829,3.88522,5
51.14818,3.8849,5
51.1481,3.8847,5
51.14794,3.88447,5
51.14788,3.88445,5
51.14739,3.88412,5
51.14719,3.88421,5
51.14699,3.88435,5
51.14687,3.88466,5
51.14685,3.88468,4
51.14659,3.88488,4
51.14636,3.88521,4
51.146,3.886,5
51.14582,3.88628,6
51.14535,3.88524,6
51.1455,3.88502,6
51.14545,3.88495,6
51.14511,3.88362,7
51.1448,3.88238,6
51.14466,3.88219,5
51.144,3.88287,8
51.1429,3.88398,8
51.1428,3.88375,8
51.14276,3.88363,8
51.14226,3.88245,7
51.14192,3.88197,7
51.14183,3.88174,6
51.14183,3.88159,6
51.14178,3.88122,7
51.142,3.88036,9
51.14216,3.87973,10
51.14226,3.8794,10
51.14253,3.87934,10
51.14272,3.87933,10
51.14292,3.87925,10
51.14267,3.87824,11
51.14267,3.87771,11
51.14265,3.87745,11
51.14256,3.87579,11
51.13902,3.87862,4
51.13853,3.87784,3
51.13819,3.87732,3
51.13713,3.87581,3
51.13608,3.8739,4
51.13599,3.87393,4
51.13591,3.87403,4
51.13585,3.87406,4
51.13576,3.87409,4
51.13563,3.87435,4
51.13515,3.8749,4
51.13428,3.87589,4
51.1331,3.8772,4
51.13277,3.87603,4
51.13246,3.87622,4
51.1323,3.87626,4
51.13211,3.87616,4
51.13203,3.87597,4
51.13132,3.87351,3
51.13122,3.87315,3
51.13093,3.87192,4
51.13077,3.87153,4
51.13034,3.87146,4
51.12867,3.87103,4
51.12696,3.87113,3
51.12625,3.87159,3
51.12387,3.87351,6
51.12411,3.87475,6
51.1242,3.87519,6
51.12435,3.87584,5
51.12438,3.87594,5
51.12456,3.87674,4
51.12462,3.87717,4
51.12479,3.8781,4
51.12484,3.87844,4
51.12494,3.87903,4
51.12464,3.8792,4
51.12468,3.87933,4
51.12412,3.87965,5
51.12371,3.87989,5
51.12337,3.88012,5
51.12265,3.88062,5
51.11981,3.8827,3
51.1196,3.88289,3
51.11954,3.88297,3
51.11952,3.88299,3
51.11949,3.88304,3
51.11946,3.88316,3
51.11937,3.88331,3
51.11921,3.8835,4
51.1192,3.88355,4
51.11917,3.88361,4
51.11913,3.88379,4
51.11853,3.88445,4
51.11755,3.88544,4
51.11742,3.88555,4
51.11735,3.88567,4
51.1173,3.88585,4
51.11729,3.88589,4
51.11725,3.88595,4
51.11653,3.88668,5
51.11654,3.88673,5
51.11689,3.88857,6
51.11702,3.88937,6
51.11715,3.8905,6
51.11539,3.891,5
51.11486,3.89105,5
51.11387,3.89107,6
51.11372,3.89161,5
51.11349,3.89359,3
51.11346,3.89372,3
51.11341,3.89375,3
51.11209,3.89399,3
51.1119,3.89401,3
51.111,3.89384,4
51.11095,3.89388,4
51.1111,3.89556,4
51.1111,3.89572,4
51.11106,3.89581,4
51.11101,3.89583,4
51.11061,3.89576,4
51.11052,3.89584,4
51.11046,3.89597,4
51.11044,3.89646,4
51.11042,3.89686,5
51.11042,3.8969,5
51.11037,3.8969,5
51.11063,3.89886,5
51.11059,3.89897,5
51.11011,3.89903,7
51.11014,3.89968,7
51.11016,3.89992,7
51.11016,3.9006,7
51.11012,3.90098,7
51.11007,3.90131,7
51.11073,3.90145,7
51.1113,3.90154,6
51.11145,3.90273,5
51.11175,3.9039,4
51.11196,3.90471,3
51.11211,3.90528,3
51.11223,3.90586,3
51.11236,3.90657,3
51.11269,3.90783,3
51.11296,3.90889,4
51.11301,3.90917,5
51.11308,3.90952,5
51.11313,3.90992,5
51.11315,3.91104,6
51.11316,3.91121,5
51.11323,3.91138,5
51.11363,3.91239,5
51.11369,3.91242,5
51.11387,3.91233,4
51.11395,3.91238,4
51.11402,3.91253,4
51.11483,3.91477,5
51.11514,3.91561,4
51.11569,3.91822,4
51.11571,3.91828,4
51.11591,3.91918,4
51.11651,3.92049,5
51.11758,3.92379,4
51.11673,3.9241,4
51.1162,3.9243,4
51.11576,3.92443,5
51.11572,3.92439,5
51.11565,3.9242,4
51.11558,3.92418,4
51.11495,3.92437,4
51.11492,3.92442,4
51.11488,3.9247,4
51.11484,3.92476,4
51.11385,3.92504,4
51.11363,3.9251,4
51.11351,3.92501,4
51.11348,3.92496,4
51.11346,3.92487,4
51.11348,3.92431,4
51.11347,3.92423,4
51.11342,3.92419,4
51.11337,3.92416,4
51.11276,3.92414,5
51.1119,3.92412,5
51.11183,3.9241,5
51.11179,3.92409,5
51.11157,3.92417,5
51.11146,3.92422,5
51.11118,3.92426,5
51.11109,3.92429,5
51.11072,3.92461,5
51.11016,3.92489,5
51.10912,3.92545,4
51.10868,3.92568,4
51.10842,3.92584,4
51.10765,3.92628,4
51.10677,3.92681,4
51.10636,3.92705,4
51.10572,3.92761,5
51.10563,3.92785,5
51.10557,3.92853,4
51.10546,3.92955,4
51.10542,3.92978,4
51.10537,3.92991,4
51.10511,3.93049,4
51.10468,3.93137,4
51.10456,3.93169,5
51.10468,3.93237,5
51.10496,3.93396,6
51.10503,3.93422,5
51.10514,3.93453,5
51.10548,3.93631,3
51.10632,3.93994,3
51.10638,3.94038,3
51.1064,3.94042,3
51.10652,3.9404,3
51.10688,3.94025,3
51.10696,3.94034,3
51.10724,3.94132,4
51.10732,3.94145,4
51.10754,3.94177,4
51.10767,3.94192,4
51.10803,3.9418,4
51.10838,3.94172,4
51.10848,3.94167,4
51.10858,3.94164,4
51.10866,3.94167,4
51.1087,3.94175,4
51.10871,3.94184,4
51.10876,3.94384,5
51.10844,3.944,5
51.10822,3.94414,5
51.10808,3.94419,5
51.10784,3.94422,5
51.10754,3.94435,5
51.10675,3.94478,5
51.10613,3.94512,6
51.10545,3.94539,6
51.10278,3.94663,4
51.10271,3.94549,4
51.10263,3.94435,4
51.10229,3.94453,4
51.1022,3.94461,4
51.10182,3.945,4
51.10153,3.94532,4
51.10077,3.94614,3
51.10044,3.94649,4
51.10037,3.94658,4
51.10033,3.94675,4
51.10027,3.94644,4
51.10026,3.94641,4
51.1002,3.94579,3
51.10005,3.94525,3
51.09979,3.94299,3
51.09975,3.94265,3
51.09973,3.94219,3
51.09971,3.942,3
51.09959,3.94144,4
51.09945,3.94077,4
51.09943,3.94064,4
51.09937,3.9402,4
51.09934,3.93991,4
51.09934,3.93945,4
51.09928,3.93912,4
51.099,3.93915,4
51.099,3.93911,4
51.09898,3.93902,4
51.09874,3.93656,2
51.09862,3.93526,3
51.0985,3.934,4
51.09849,3.93281,7
51.09834,3.93175,7
51.09832,3.93108,6
51.09825,3.93044,4
51.09814,3.92974,3
51.09808,3.9292,3
51.09798,3.92821,3
51.09789,3.92734,2
51.09776,3.92631,3
51.09773,3.92621,3
51.09769,3.92617,3
51.09733,3.92328,4
51.09771,3.92311,5
51.09776,3.92298,5
51.09763,3.92187,5
51.09752,3.9207,5
51.09733,3.92075,5
51.09638,3.92098,4
51.09563,3.92117,4
51.09552,3.9212,4
51.09545,3.92125,4
51.0949,3.92193,3
51.09475,3.92212,3
51.09461,3.92227,3
51.09427,3.92035,4
51.09422,3.91999,4
51.09417,3.91948,5
51.09413,3.91919,5
51.09413,3.91893,5
51.09415,3.91879,5
51.09415,3.91869,5
51.09412,3.9186,5
51.09398,3.91854,5
51.09393,3.91847,5
51.09353,3.91613,4
51.09338,3.91628,4
51.09342,3.91648,4
51.09375,3.9184,5
51.09376,3.91852,5
51.09391,3.91979,5
51.09387,3.92143,3
51.09389,3.92165,3
51.09406,3.92238,3
51.0938,3.92258,3
51.09293,3.9232,3
51.09274,3.92333,4
51.09245,3.92356,4
51.09243,3.92358,4
51.09239,3.92367,4
51.09237,3.92377,4
51.09237,3.92432,4
51.09235,3.92474,4
51.09231,3.92637,3
51.0923,3.92668,3
51.09228,3.92672,3
51.09221,3.92676,3
51.08474,3.92673,4
51.08395,3.92673,4
51.0831,3.92674,4
51.08303,3.92668,4
51.08301,3.92662,4
51.08248,3.92022,5
